"id","eventID","eventDate","eventRemarks","locationID","countryCode","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
"HABs-SantaMonicaPier_2013-11-25T20:00:00Z","HABs-SantaMonicaPier_2013-11-25T20:00:00Z","2013-11-25T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2013-12-02T18:30:00Z","HABs-SantaMonicaPier_2013-12-02T18:30:00Z","2013-12-02T18:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2013-12-09T18:00:00Z","HABs-SantaMonicaPier_2013-12-09T18:00:00Z","2013-12-09T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2013-12-16T18:30:00Z","HABs-SantaMonicaPier_2013-12-16T18:30:00Z","2013-12-16T18:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2013-12-31T19:30:00Z","HABs-SantaMonicaPier_2013-12-31T19:30:00Z","2013-12-31T19:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-01-06T20:00:00Z","HABs-SantaMonicaPier_2014-01-06T20:00:00Z","2014-01-06T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-01-13T20:00:00Z","HABs-SantaMonicaPier_2014-01-13T20:00:00Z","2014-01-13T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-01-20T18:00:00Z","HABs-SantaMonicaPier_2014-01-20T18:00:00Z","2014-01-20T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-01-27T19:30:00Z","HABs-SantaMonicaPier_2014-01-27T19:30:00Z","2014-01-27T19:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-02-03T19:30:00Z","HABs-SantaMonicaPier_2014-02-03T19:30:00Z","2014-02-03T19:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-02-10T22:00:00Z","HABs-SantaMonicaPier_2014-02-10T22:00:00Z","2014-02-10T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-02-17T18:00:00Z","HABs-SantaMonicaPier_2014-02-17T18:00:00Z","2014-02-17T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-02-24T19:30:00Z","HABs-SantaMonicaPier_2014-02-24T19:30:00Z","2014-02-24T19:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-03-03T18:00:00Z","HABs-SantaMonicaPier_2014-03-03T18:00:00Z","2014-03-03T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-03-10T21:30:00Z","HABs-SantaMonicaPier_2014-03-10T21:30:00Z","2014-03-10T21:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-03-17T17:00:00Z","HABs-SantaMonicaPier_2014-03-17T17:00:00Z","2014-03-17T17:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-03-25T19:00:00Z","HABs-SantaMonicaPier_2014-03-25T19:00:00Z","2014-03-25T19:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-03-31T19:00:00Z","HABs-SantaMonicaPier_2014-03-31T19:00:00Z","2014-03-31T19:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-04-07T19:00:00Z","HABs-SantaMonicaPier_2014-04-07T19:00:00Z","2014-04-07T19:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-04-14T17:00:00Z","HABs-SantaMonicaPier_2014-04-14T17:00:00Z","2014-04-14T17:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-04-21T18:30:00Z","HABs-SantaMonicaPier_2014-04-21T18:30:00Z","2014-04-21T18:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-04-28T18:30:00Z","HABs-SantaMonicaPier_2014-04-28T18:30:00Z","2014-04-28T18:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-05-05T21:00:00Z","HABs-SantaMonicaPier_2014-05-05T21:00:00Z","2014-05-05T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-05-12T20:00:00Z","HABs-SantaMonicaPier_2014-05-12T20:00:00Z","2014-05-12T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-05-19T20:00:00Z","HABs-SantaMonicaPier_2014-05-19T20:00:00Z","2014-05-19T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-05-26T17:30:00Z","HABs-SantaMonicaPier_2014-05-26T17:30:00Z","2014-05-26T17:30:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-06-02T20:00:00Z","HABs-SantaMonicaPier_2014-06-02T20:00:00Z","2014-06-02T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-06-09T17:00:00Z","HABs-SantaMonicaPier_2014-06-09T17:00:00Z","2014-06-09T17:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-06-16T17:00:00Z","HABs-SantaMonicaPier_2014-06-16T17:00:00Z","2014-06-16T17:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-06-24T20:00:00Z","HABs-SantaMonicaPier_2014-06-24T20:00:00Z","2014-06-24T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-06-30T20:00:00Z","HABs-SantaMonicaPier_2014-06-30T20:00:00Z","2014-06-30T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-07-07T20:00:00Z","HABs-SantaMonicaPier_2014-07-07T20:00:00Z","2014-07-07T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-07-14T20:00:00Z","HABs-SantaMonicaPier_2014-07-14T20:00:00Z","2014-07-14T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-07-21T20:00:00Z","HABs-SantaMonicaPier_2014-07-21T20:00:00Z","2014-07-21T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-07-28T20:00:00Z","HABs-SantaMonicaPier_2014-07-28T20:00:00Z","2014-07-28T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-08-04T20:00:00Z","HABs-SantaMonicaPier_2014-08-04T20:00:00Z","2014-08-04T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-08-11T20:00:00Z","HABs-SantaMonicaPier_2014-08-11T20:00:00Z","2014-08-11T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-08-18T20:00:00Z","HABs-SantaMonicaPier_2014-08-18T20:00:00Z","2014-08-18T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-08-25T18:00:00Z","HABs-SantaMonicaPier_2014-08-25T18:00:00Z","2014-08-25T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-09-01T18:00:00Z","HABs-SantaMonicaPier_2014-09-01T18:00:00Z","2014-09-01T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-09-08T21:00:00Z","HABs-SantaMonicaPier_2014-09-08T21:00:00Z","2014-09-08T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-09-15T21:00:00Z","HABs-SantaMonicaPier_2014-09-15T21:00:00Z","2014-09-15T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-09-22T18:00:00Z","HABs-SantaMonicaPier_2014-09-22T18:00:00Z","2014-09-22T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-09-29T18:00:00Z","HABs-SantaMonicaPier_2014-09-29T18:00:00Z","2014-09-29T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-10-06T18:00:00Z","HABs-SantaMonicaPier_2014-10-06T18:00:00Z","2014-10-06T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-10-13T17:00:00Z","HABs-SantaMonicaPier_2014-10-13T17:00:00Z","2014-10-13T17:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-10-20T17:00:00Z","HABs-SantaMonicaPier_2014-10-20T17:00:00Z","2014-10-20T17:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-10-27T21:00:00Z","HABs-SantaMonicaPier_2014-10-27T21:00:00Z","2014-10-27T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-11-03T22:00:00Z","HABs-SantaMonicaPier_2014-11-03T22:00:00Z","2014-11-03T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-11-10T22:00:00Z","HABs-SantaMonicaPier_2014-11-10T22:00:00Z","2014-11-10T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-11-17T22:00:00Z","HABs-SantaMonicaPier_2014-11-17T22:00:00Z","2014-11-17T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-11-24T22:00:00Z","HABs-SantaMonicaPier_2014-11-24T22:00:00Z","2014-11-24T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-12-01T22:00:00Z","HABs-SantaMonicaPier_2014-12-01T22:00:00Z","2014-12-01T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-12-08T18:00:00Z","HABs-SantaMonicaPier_2014-12-08T18:00:00Z","2014-12-08T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-12-15T23:00:00Z","HABs-SantaMonicaPier_2014-12-15T23:00:00Z","2014-12-15T23:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-12-22T18:00:00Z","HABs-SantaMonicaPier_2014-12-22T18:00:00Z","2014-12-22T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2014-12-31T21:00:00Z","HABs-SantaMonicaPier_2014-12-31T21:00:00Z","2014-12-31T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-01-05T22:00:00Z","HABs-SantaMonicaPier_2015-01-05T22:00:00Z","2015-01-05T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-01-12T18:00:00Z","HABs-SantaMonicaPier_2015-01-12T18:00:00Z","2015-01-12T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-01-19T21:00:00Z","HABs-SantaMonicaPier_2015-01-19T21:00:00Z","2015-01-19T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-01-26T21:00:00Z","HABs-SantaMonicaPier_2015-01-26T21:00:00Z","2015-01-26T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-02-02T21:00:00Z","HABs-SantaMonicaPier_2015-02-02T21:00:00Z","2015-02-02T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-02-09T21:00:00Z","HABs-SantaMonicaPier_2015-02-09T21:00:00Z","2015-02-09T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-02-23T21:00:00Z","HABs-SantaMonicaPier_2015-02-23T21:00:00Z","2015-02-23T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-03-02T21:00:00Z","HABs-SantaMonicaPier_2015-03-02T21:00:00Z","2015-03-02T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-03-09T20:00:00Z","HABs-SantaMonicaPier_2015-03-09T20:00:00Z","2015-03-09T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-03-15T20:00:00Z","HABs-SantaMonicaPier_2015-03-15T20:00:00Z","2015-03-15T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-03-23T20:00:00Z","HABs-SantaMonicaPier_2015-03-23T20:00:00Z","2015-03-23T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-03-30T20:00:00Z","HABs-SantaMonicaPier_2015-03-30T20:00:00Z","2015-03-30T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-04-06T20:00:00Z","HABs-SantaMonicaPier_2015-04-06T20:00:00Z","2015-04-06T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-04-13T18:00:00Z","HABs-SantaMonicaPier_2015-04-13T18:00:00Z","2015-04-13T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-04-20T20:00:00Z","HABs-SantaMonicaPier_2015-04-20T20:00:00Z","2015-04-20T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-04-27T20:00:00Z","HABs-SantaMonicaPier_2015-04-27T20:00:00Z","2015-04-27T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-05-04T20:00:00Z","HABs-SantaMonicaPier_2015-05-04T20:00:00Z","2015-05-04T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-05-11T20:00:00Z","HABs-SantaMonicaPier_2015-05-11T20:00:00Z","2015-05-11T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-05-18T20:00:00Z","HABs-SantaMonicaPier_2015-05-18T20:00:00Z","2015-05-18T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-05-25T20:00:00Z","HABs-SantaMonicaPier_2015-05-25T20:00:00Z","2015-05-25T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-06-01T20:00:00Z","HABs-SantaMonicaPier_2015-06-01T20:00:00Z","2015-06-01T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-06-08T20:00:00Z","HABs-SantaMonicaPier_2015-06-08T20:00:00Z","2015-06-08T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-06-15T20:00:00Z","HABs-SantaMonicaPier_2015-06-15T20:00:00Z","2015-06-15T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-06-22T20:00:00Z","HABs-SantaMonicaPier_2015-06-22T20:00:00Z","2015-06-22T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-06-29T20:00:00Z","HABs-SantaMonicaPier_2015-06-29T20:00:00Z","2015-06-29T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-07-06T20:00:00Z","HABs-SantaMonicaPier_2015-07-06T20:00:00Z","2015-07-06T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-07-13T20:00:00Z","HABs-SantaMonicaPier_2015-07-13T20:00:00Z","2015-07-13T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-07-20T20:00:00Z","HABs-SantaMonicaPier_2015-07-20T20:00:00Z","2015-07-20T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-07-27T20:00:00Z","HABs-SantaMonicaPier_2015-07-27T20:00:00Z","2015-07-27T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-08-03T20:00:00Z","HABs-SantaMonicaPier_2015-08-03T20:00:00Z","2015-08-03T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-08-10T20:00:00Z","HABs-SantaMonicaPier_2015-08-10T20:00:00Z","2015-08-10T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-08-17T20:00:00Z","HABs-SantaMonicaPier_2015-08-17T20:00:00Z","2015-08-17T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-08-31T20:00:00Z","HABs-SantaMonicaPier_2015-08-31T20:00:00Z","2015-08-31T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-09-07T20:00:00Z","HABs-SantaMonicaPier_2015-09-07T20:00:00Z","2015-09-07T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-09-14T20:00:00Z","HABs-SantaMonicaPier_2015-09-14T20:00:00Z","2015-09-14T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-09-21T20:00:00Z","HABs-SantaMonicaPier_2015-09-21T20:00:00Z","2015-09-21T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-09-28T20:00:00Z","HABs-SantaMonicaPier_2015-09-28T20:00:00Z","2015-09-28T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-10-05T20:00:00Z","HABs-SantaMonicaPier_2015-10-05T20:00:00Z","2015-10-05T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-10-12T20:00:00Z","HABs-SantaMonicaPier_2015-10-12T20:00:00Z","2015-10-12T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-10-19T20:00:00Z","HABs-SantaMonicaPier_2015-10-19T20:00:00Z","2015-10-19T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-10-26T20:00:00Z","HABs-SantaMonicaPier_2015-10-26T20:00:00Z","2015-10-26T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-11-02T21:00:00Z","HABs-SantaMonicaPier_2015-11-02T21:00:00Z","2015-11-02T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-11-09T21:00:00Z","HABs-SantaMonicaPier_2015-11-09T21:00:00Z","2015-11-09T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-11-16T21:00:00Z","HABs-SantaMonicaPier_2015-11-16T21:00:00Z","2015-11-16T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-11-23T21:00:00Z","HABs-SantaMonicaPier_2015-11-23T21:00:00Z","2015-11-23T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-11-30T19:00:00Z","HABs-SantaMonicaPier_2015-11-30T19:00:00Z","2015-11-30T19:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-12-07T21:00:00Z","HABs-SantaMonicaPier_2015-12-07T21:00:00Z","2015-12-07T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-12-14T19:00:00Z","HABs-SantaMonicaPier_2015-12-14T19:00:00Z","2015-12-14T19:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-12-21T20:00:00Z","HABs-SantaMonicaPier_2015-12-21T20:00:00Z","2015-12-21T20:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2015-12-28T18:00:00Z","HABs-SantaMonicaPier_2015-12-28T18:00:00Z","2015-12-28T18:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2016-01-04T21:00:00Z","HABs-SantaMonicaPier_2016-01-04T21:00:00Z","2016-01-04T21:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2016-01-11T19:00:00Z","HABs-SantaMonicaPier_2016-01-11T19:00:00Z","2016-01-11T19:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2016-01-18T22:00:00Z","HABs-SantaMonicaPier_2016-01-18T22:00:00Z","2016-01-18T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
"HABs-SantaMonicaPier_2016-01-25T22:00:00Z","HABs-SantaMonicaPier_2016-01-25T22:00:00Z","2016-01-25T22:00:00Z",NA,"HABs-SantaMonicaPier","US",NA,NA,34.008,-118.499,"EPSG:4326 WGS84",5
